datetime,year,month,day,time_hour,wind_spd_km_h,stn_press_k_pa,wind_dir_deg,avg_air_rh_1m,lat,lon,altitude,azimuth
2024-07-16T22:00:00Z,2024,07,16,22:00:00,29,101.11,120,78.6335,69.57,-138.91,0.7212593807671027,0.20561436499900657
2024-07-16T23:00:00Z,2024,07,16,23:00:00,30,101.08,120,82.227,69.57,-138.91,0.6885945604015683,0.5235945589121485
2024-07-17T00:00:00Z,2024,07,17,00:00:00,30,101.04,120,91.1645,69.57,-138.91,0.6315423728245078,0.8243728702947517
2024-07-17T01:00:00Z,2024,07,17,01:00:00,24,101.03,120,97.40899999999999,69.57,-138.91,0.5564858882524519,1.10491343604033
2024-07-17T02:00:00Z,2024,07,17,02:00:00,22,100.98,120,98.184,69.57,-138.91,0.4702698361714207,1.3672453356035736
2024-07-17T03:00:00Z,2024,07,17,03:00:00,25,100.96,120,98.486,69.57,-138.91,0.3792907312568438,1.615947157539888
2024-07-17T04:00:00Z,2024,07,17,04:00:00,26,100.95,130,98.708,69.57,-138.91,0.2892659749494774,1.8561753668886043
2024-07-17T05:00:00Z,2024,07,17,05:00:00,22,100.92,120,98.80449999999999,69.57,-138.91,0.205312978609601,2.092576491798419
2024-07-17T06:00:00Z,2024,07,17,06:00:00,23,100.9,110,98.686,69.57,-138.91,0.132057791482378,2.328751802405964
2024-07-17T07:00:00Z,2024,07,17,07:00:00,22,100.87,120,98.021,69.57,-138.91,0.07363087526257046,2.566972093938349
2024-07-17T08:00:00Z,2024,07,17,08:00:00,21,100.84,130,97.24799999999999,69.57,-138.91,0.03350384541581928,2.8080447896453142
2024-07-17T09:00:00Z,2024,07,17,09:00:00,20,100.84,130,96.9355,69.57,-138.91,0.01419907207285078,3.0513959078195767
2024-07-17T10:00:00Z,2024,07,17,10:00:00,20,100.83,110,97.35849999999999,69.57,-138.91,0.01697794236553624,-2.9877209555649316
2024-07-17T11:00:00Z,2024,07,17,11:00:00,22,100.83,110,96.235,69.57,-138.91,0.04165060415262863,-2.7447938984987443
2024-07-17T12:00:00Z,2024,07,17,12:00:00,22,100.82,110,94.8945,69.57,-138.91,0.08660530419185343,-2.504374318221187
2024-07-17T13:00:00Z,2024,07,17,13:00:00,23,100.8,100,92.658,69.57,-138.91,0.14904155512680686,-2.2667091700588156
2024-07-17T14:00:00Z,2024,07,17,14:00:00,19,100.79,110,90.8155,69.57,-138.91,0.22528916059611848,-2.0306167785235107
2024-07-17T15:00:00Z,2024,07,17,15:00:00,19,100.79,90,90.893,69.57,-138.91,0.31107327973328674,-1.793471150893992
2024-07-17T16:00:00Z,2024,07,17,16:00:00,15,100.79,80,86.8675,69.57,-138.91,0.4016371786413708,-1.551377694998013
2024-07-17T17:00:00Z,2024,07,17,17:00:00,18,100.77,80,76.8945,69.57,-138.91,0.4917109324899456,-1.2995099745029044
2024-07-17T18:00:00Z,2024,07,17,18:00:00,12,100.78,60,72.382,69.57,-138.91,0.5753946924106417,-1.032758020457511
2024-07-17T19:00:00Z,2024,07,17,19:00:00,12,100.76,40,74.441,69.57,-138.91,0.6461316421428481,-0.7470260256304201
2024-07-17T20:00:00Z,2024,07,17,20:00:00,8,100.77,50,78.852,69.57,-138.91,0.6970870701782221,-0.4414194454884217
2024-07-17T21:00:00Z,2024,07,17,21:00:00,11,100.77,10,83.238,69.57,-138.91,0.722274302331102,-0.1206190836964271
2024-07-17T22:00:00Z,2024,07,17,22:00:00,9,100.77,360,85.919,69.57,-138.91,0.7183033103881484,0.20486461049170407
2024-07-17T23:00:00Z,2024,07,17,23:00:00,11,100.76,20,90.09299999999999,69.57,-138.91,0.6857152100634812,0.5224444361533627
2024-07-18T00:00:00Z,2024,07,18,00:00:00,12,100.8,10,93.925,69.57,-138.91,0.6287501023282821,0.8229565688345917
2024-07-18T01:00:00Z,2024,07,18,01:00:00,7,100.82,360,95.85,69.57,-138.91,0.5537661364917295,1.103363872493242
2024-07-18T02:00:00Z,2024,07,18,02:00:00,8,100.83,360,96.6765,69.57,-138.91,0.4675923947289769,1.3656649215133423
2024-07-18T03:00:00Z,2024,07,18,03:00:00,6,100.86,350,97.6235,69.57,-138.91,0.3766200290501135,1.6144071367118389
2024-07-18T04:00:00Z,2024,07,18,04:00:00,12,100.86,350,98.2385,69.57,-138.91,0.286568407786415,1.8547266329725136
2024-07-18T05:00:00Z,2024,07,18,05:00:00,6,100.89,340,98.53049999999999,69.57,-138.91,0.2025614932088709,2.091260442858373
2024-07-18T06:00:00Z,2024,07,18,06:00:00,0,100.92,NA,98.68100000000001,69.57,-138.91,0.12923488791659954,2.3276071428329557
2024-07-18T07:00:00Z,2024,07,18,07:00:00,7,100.97,90,98.36,69.57,-138.91,0.07073058937202935,2.566036737436278
2024-07-18T08:00:00Z,2024,07,18,08:00:00,9,101.01,70,93.98949999999999,69.57,-138.91,0.03053241604401876,2.8073531732473898
2024-07-18T09:00:00Z,2024,07,18,09:00:00,9,101.02,70,72.3615,69.57,-138.91,0.01117354040096302,3.0509731933556203
2024-07-18T10:00:00Z,2024,07,18,10:00:00,6,101.06,80,74.8845,69.57,-138.91,0.01392227737452692,-2.9878648702928525
2024-07-18T11:00:00Z,2024,07,18,11:00:00,15,101.1,140,71.242,69.57,-138.91,0.0385900317303372,-2.7446672457784396
2024-07-18T12:00:00Z,2024,07,18,12:00:00,17,101.11,130,59.114000000000004,69.57,-138.91,0.08356053285250231,-2.50400170366749
2024-07-18T13:00:00Z,2024,07,18,13:00:00,14,101.15,120,62.251000000000005,69.57,-138.91,0.1460246225784108,-2.2661266726911724
2024-07-18T14:00:00Z,2024,07,18,14:00:00,15,101.2,130,70.4485,69.57,-138.91,0.22230168604397063,-2.0298671535531834
2024-07-18T15:00:00Z,2024,07,18,15:00:00,13,101.27,170,71.1045,69.57,-138.91,0.30810689945305014,-1.79260200679192
2024-07-18T16:00:00Z,2024,07,18,16:00:00,7,101.3,240,78.0565,69.57,-138.91,0.39867562121546585,-1.5504440850204324
2024-07-18T17:00:00Z,2024,07,18,17:00:00,21,101.19,130,81.37450000000001,69.57,-138.91,0.4887335904701676,-1.298581405470692
2024-07-18T18:00:00Z,2024,07,18,18:00:00,8,101.25,190,91.2975,69.57,-138.91,0.5723821977652319,-1.031927832392224
2024-07-18T19:00:00Z,2024,07,18,19:00:00,13,101.21,180,89.56450000000001,69.57,-138.91,0.643073979588707,-0.7464164103300744
2024-07-18T20:00:00Z,2024,07,18,20:00:00,15,101.22,120,90.82849999999999,69.57,-138.91,0.6939927006453981,-0.4411681753245335
2024-07-18T21:00:00Z,2024,07,18,21:00:00,15,101.24,140,86.65899999999999,69.57,-138.91,0.7191740674259371,-0.12083570910807788
2024-07-18T22:00:00Z,2024,07,18,22:00:00,0,101.32,NA,63.39750000000001,69.57,-138.91,0.7152410096621281,0.20415539624595289
2024-07-18T23:00:00Z,2024,07,18,23:00:00,11,101.31,110,73.1235,69.57,-138.91,0.6827268798274246,0.5213200670720318
2024-07-19T00:00:00Z,2024,07,19,00:00:00,4,101.31,80,89.5125,69.57,-138.91,0.6258476018710137,0.8215534606151583
2024-07-19T01:00:00Z,2024,07,19,01:00:00,5,101.36,310,94.11,69.57,-138.91,0.5509359028185136,1.1018186122927442
2024-07-19T02:00:00Z,2024,07,19,02:00:00,0,101.37,NA,95.0975,69.57,-138.91,0.4648046616454797,1.3640837456294588
2024-07-19T03:00:00Z,2024,07,19,03:00:00,8,101.42,120,95.7735,69.57,-138.91,0.3738392985029708,1.6128646286543171
2024-07-19T04:00:00Z,2024,07,19,04:00:00,0,101.45,NA,96.27199999999999,69.57,-138.91,0.2837610144323722,1.8532764597923848
2024-07-19T05:00:00Z,2024,07,19,05:00:00,0,101.5,NA,95.8815,69.57,-138.91,0.19970038329845663,2.0899463496649267
2024-07-19T06:00:00Z,2024,07,19,06:00:00,4,101.56,300,95.53049999999999,69.57,-138.91,0.1263027590587739,2.3264698838920292
2024-07-19T07:00:00Z,2024,07,19,07:00:00,6,101.6,310,95.685,69.57,-138.91,0.06772194869790947,2.565115992322784
2024-07-19T08:00:00Z,2024,07,19,08:00:00,0,101.59,NA,92.0435,69.57,-138.91,0.02745424592595127,2.806684740709701
2024-07-19T09:00:00Z,2024,07,19,09:00:00,3,101.63,310,84.3485,69.57,-138.91,0.00804380038548694,3.050582999396483
2024-07-19T10:00:00Z,2024,07,19,10:00:00,6,101.66,160,70.0275,69.57,-138.91,0.01076584250703838,-2.987966901909079
2024-07-19T11:00:00Z,2024,07,19,11:00:00,7,101.67,120,66.77350000000001,69.57,-138.91,0.0354327964403366,-2.744490027046453
2024-07-19T12:00:00Z,2024,07,19,12:00:00,14,101.7,120,54.096500000000006,69.57,-138.91,0.08042345225205057,-2.503571001929396
2024-07-19T13:00:00Z,2024,07,19,13:00:00,18,101.71,130,50.900999999999996,69.57,-138.91,0.14291947194124055,-2.2654799049465617
2024-07-19T14:00:00Z,2024,07,19,14:00:00,18,101.7,120,47.158500000000004,69.57,-138.91,0.21922932565163575,-2.029048349344192
2024-07-19T15:00:00Z,2024,07,19,15:00:00,20,101.71,120,56.067499999999995,69.57,-138.91,0.3050577856046374,-1.7916599038699108
2024-07-19T16:00:00Z,2024,07,19,16:00:00,24,101.69,120,66.59100000000001,69.57,-138.91,0.3956319831691795,-1.5494348169931689
2024-07-19T17:00:00Z,2024,07,19,17:00:00,25,101.67,120,63.321,69.57,-138.91,0.4856731219419815,-1.2975757633870542
2024-07-19T18:00:00Z,2024,07,19,18:00:00,23,101.64,130,58.4965,69.57,-138.91,0.5692837962167345,-1.031021007691426
2024-07-19T19:00:00Z,2024,07,19,19:00:00,27,101.62,120,58.7755,69.57,-138.91,0.6399261112375062,-0.7457333629645505
2024-07-19T20:00:00Z,2024,07,19,20:00:00,25,101.6,120,62.5135,69.57,-138.91,0.6908028732455392,-0.4408504111625535
2024-07-19T21:00:00Z,2024,07,19,21:00:00,6,101.62,130,65.893,69.57,-138.91,0.715973071861919,-0.12099682780499942
2024-07-19T22:00:00Z,2024,07,19,22:00:00,6,101.63,100,62.2115,69.57,-138.91,0.7120735699484347,0.203487747824831
2024-07-19T23:00:00Z,2024,07,19,23:00:00,0,101.65,NA,74.722,69.57,-138.91,0.6796305570724722,0.520222817662959
2024-07-20T00:00:00Z,2024,07,20,00:00:00,3,101.69,340,81.678,69.57,-138.91,0.6228357517715432,0.8201650927684769
2024-07-20T01:00:00Z,2024,07,20,01:00:00,5,101.72,320,88.1575,69.57,-138.91,0.547995984517536,1.1002792364077951
2024-07-20T02:00:00Z,2024,07,20,02:00:00,7,101.74,250,91.8335,69.57,-138.91,0.46190738823755584,1.362503330129111
2024-07-20T03:00:00Z,2024,07,20,03:00:00,7,101.76,330,91.6775,69.57,-138.91,0.3709492822808243,1.6113210538438805
2024-07-20T04:00:00Z,2024,07,20,04:00:00,6,101.79,260,88.941,69.57,-138.91,0.28084456010614056,1.851826153645932
2024-07-20T05:00:00Z,2024,07,20,05:00:00,6,101.85,350,92.357,69.57,-138.91,0.19673046011128165,2.0886354066738377
2024-07-20T06:00:00Z,2024,07,20,06:00:00,39,101.88,330,87.9325,69.57,-138.91,0.12326227844406182,2.3253411159865234
2024-07-20T07:00:00Z,2024,07,20,07:00:00,38,101.93,330,80.05199999999999,69.57,-138.91,0.06460589921992611,2.5642108530821246
2024-07-20T08:00:00Z,2024,07,20,08:00:00,41,101.97,350,71.5915,69.57,-138.91,0.02427035830323399,2.8060403951776354
2024-07-20T09:00:00Z,2024,07,20,09:00:00,20,102.13,320,74.12700000000001,69.57,-138.91,0.0048109520376887404,3.050226135950755
2024-07-20T10:00:00Z,2024,07,20,10:00:00,23,102.17,330,71.5855,69.57,-138.91,0.00750980818365159,-2.988026342816291
2024-07-20T11:00:00Z,2024,07,20,11:00:00,18,102.22,350,67.33500000000001,69.57,-138.91,0.03218012659312855,-2.7442616511337974
2024-07-20T12:00:00Z,2024,07,20,12:00:00,17,102.23,360,63.2415,69.57,-138.91,0.07719533100037228,-2.5030817520717736
2024-07-20T13:00:00Z,2024,07,20,13:00:00,17,102.24,20,59.9915,69.57,-138.91,0.13972739225272843,-2.26476854446978
2024-07-20T14:00:00Z,2024,07,20,14:00:00,17,102.23,40,61.334,69.57,-138.91,0.21607337030095727,-2.0281601825015834
2024-07-20T15:00:00Z,2024,07,20,15:00:00,10,102.25,60,54.6035,69.57,-138.91,0.30192721686927204,-1.7906447894401256
2024-07-20T16:00:00Z,2024,07,20,16:00:00,6,102.28,60,60.002,69.57,-138.91,0.39250752369425135,-1.5483499507461584
2024-07-20T17:00:00Z,2024,07,20,17:00:00,3,102.29,240,54.4875,69.57,-138.91,0.4825307668148768,-1.296493187531429
2024-07-20T18:00:00Z,2024,07,20,18:00:00,5,102.3,60,48.2475,69.57,-138.91,0.5661007148120903,-1.0300377056923615
2024-07-20T19:00:00Z,2024,07,20,19:00:00,3,102.32,300,52.376000000000005,69.57,-138.91,0.6366892587277636,-0.7449769624475614
2024-07-20T20:00:00Z,2024,07,20,20:00:00,0,102.3,NA,55.4495,69.57,-138.91,0.6875188025809111,-0.44046600836471184
2024-07-20T21:00:00Z,2024,07,20,21:00:00,0,102.31,NA,59.6415,69.57,-138.91,0.7126725022560897,-0.1211019283807592
2024-07-20T22:00:00Z,2024,07,20,22:00:00,7,102.27,150,60.831,69.57,-138.91,0.7088021127191744,0.20286260158075708
2024-07-20T23:00:00Z,2024,07,20,23:00:00,3,102.24,110,65.9725,69.57,-138.91,0.6764272664414197,0.519153974188893
2024-07-21T00:00:00Z,2024,07,21,00:00:00,4,102.22,80,77.2055,69.57,-138.91,0.6197154745011789,0.8187929449879815
2024-07-21T01:00:00Z,2024,07,21,01:00:00,12,102.17,120,89.7105,69.57,-138.91,0.5449472235520763,1.098747269637336
2024-07-21T02:00:00Z,2024,07,21,02:00:00,16,102.13,120,92.51599999999999,69.57,-138.91,0.4589013712321291,1.3609251492151635
2024-07-21T03:00:00Z,2024,07,21,03:00:00,16,102.1,120,95.4135,69.57,-138.91,0.3679507679338028,1.6097777899257824
2024-07-21T04:00:00Z,2024,07,21,04:00:00,19,102.07,120,95.3835,69.57,-138.91,0.2778198535494578,1.8503769806555928
2024-07-21T05:00:00Z,2024,07,21,05:00:00,16,102.04,130,95.839,69.57,-138.91,0.19365257639938319,2.087328769140309
2024-07-21T06:00:00Z,2024,07,21,06:00:00,21,101.99,120,94.12,69.57,-138.91,0.12011435856110642,2.324221890344542
2024-07-21T07:00:00Z,2024,07,21,07:00:00,17,101.98,130,96.156,69.57,-138.91,0.06138342285665284,2.563322274456506
2024-07-21T08:00:00Z,2024,07,21,08:00:00,10,101.97,150,98.4915,69.57,-138.91,0.02098180895362205,2.8054209992391206
2024-07-21T09:00:00Z,2024,07,21,09:00:00,6,101.94,150,96.857,69.57,-138.91,0.00147612421360369,3.049903371349368
2024-07-21T10:00:00Z,2024,07,21,10:00:00,4,101.93,160,90.916,69.57,-138.91,0.00415536975580593,-2.988042528463525
2024-07-21T11:00:00Z,2024,07,21,11:00:00,5,101.92,150,90.0025,69.57,-138.91,0.02883327134615538,-2.7439815719135825
2024-07-21T12:00:00Z,2024,07,21,12:00:00,8,101.89,140,84.1235,69.57,-138.91,0.07387745441444099,-2.5025335405677764
2024-07-21T13:00:00Z,2024,07,21,13:00:00,5,101.88,150,73.1,69.57,-138.91,0.13644968519496004,-2.26399231918991
2024-07-21T14:00:00Z,2024,07,21,14:00:00,6,101.87,140,69.086,69.57,-138.91,0.21283511981847095,-2.027202523133286
2024-07-21T15:00:00Z,2024,07,21,15:00:00,6,101.85,140,73.493,69.57,-138.91,0.2987164778142043,-1.789556668080865
2024-07-21T16:00:00Z,2024,07,21,16:00:00,0,101.87,NA,76.71549999999999,69.57,-138.91,0.3893035057868341,-1.5471896079242076
2024-07-21T17:00:00Z,2024,07,21,17:00:00,0,101.85,NA,66.5385,69.57,-138.91,0.47930776810639336,-1.295333884510126
2024-07-21T18:00:00Z,2024,07,21,18:00:00,4,101.86,170,63.5855,69.57,-138.91,0.5628341847976961,-1.0289781596621488
2024-07-21T19:00:00Z,2024,07,21,19:00:00,0,101.86,NA,52.6885,69.57,-138.91,0.6333646511748706,-0.7441473688992946
2024-07-21T20:00:00Z,2024,07,21,20:00:00,3,101.84,350,55.57,69.57,-138.91,0.6841417163278645,-0.440014910306496
2024-07-21T21:00:00Z,2024,07,21,21:00:00,0,101.82,NA,67.9325,69.57,-138.91,0.709273565843053,-0.12115059111206224
2024-07-21T22:00:00Z,2024,07,21,22:00:00,3,101.82,70,73.975,69.57,-138.91,0.7054277883121824,0.20228080437700224
2024-07-21T23:00:00Z,2024,07,21,23:00:00,5,101.81,30,78.7565,69.57,-138.91,0.6731180686818039,0.5181147419680446
2024-07-22T00:00:00Z,2024,07,22,00:00:00,21,101.79,50,86.5425,69.57,-138.91,0.6164877336653729,0.8174384277625677
2024-07-22T01:00:00Z,2024,07,22,01:00:00,23,101.76,50,92.643,69.57,-138.91,0.5417905056922088,1.0972241786231207
2024-07-22T02:00:00Z,2024,07,22,02:00:00,5,101.74,80,92.22149999999999,69.57,-138.91,0.4557874519758795,1.3593506272313411
2024-07-22T03:00:00Z,2024,07,22,03:00:00,8,101.75,320,93.7655,69.57,-138.91,0.3648445871990264,1.6082361698772851
2024-07-22T04:00:00Z,2024,07,22,04:00:00,8,101.75,10,95.734,69.57,-138.91,0.274687746312812,1.8489301651988437
2024-07-22T05:00:00Z,2024,07,22,05:00:00,17,101.8,20,95.96799999999999,69.57,-138.91,0.1904676256839187,2.0860275517873625
2024-07-22T06:00:00Z,2024,07,22,06:00:00,20,101.84,40,95.64750000000001,69.57,-138.91,0.11685995006707454,2.3231132178520264
2024-07-22T07:00:00Z,2024,07,22,07:00:00,18,101.87,30,94.0795,69.57,-138.91,0.05805553661740084,2.562451170494181
2024-07-22T08:00:00Z,2024,07,22,08:00:00,10,101.91,30,89.572,69.57,-138.91,0.01758968528516364,2.8048273741490326
2024-07-22T09:00:00Z,2024,07,22,09:00:00,14,101.97,350,77.9115,69.57,-138.91,-0.00195952634942766,3.0496154317122315
2024-07-22T10:00:00Z,2024,07,22,10:00:00,11,101.98,20,78.4185,69.57,-138.91,7.037464933521974e-4,-2.988014837845633
2024-07-22T11:00:00Z,2024,07,22,11:00:00,12,101.97,20,82.215,69.57,-138.91,0.025393499668028362,-2.7436492884998813
2024-07-22T12:00:00Z,2024,07,22,12:00:00,7,102,360,85.5985,69.57,-138.91,0.07047112344226011,-2.501926001421824
2024-07-22T13:00:00Z,2024,07,22,13:00:00,7,102,20,84.155,69.57,-138.91,0.1330876640391314,-2.263151007154735
2024-07-22T14:00:00Z,2024,07,22,14:00:00,9,101.99,50,86.86449999999999,69.57,-138.91,0.20951588189685363,-2.026175294582764
2024-07-22T15:00:00Z,2024,07,22,15:00:00,15,101.98,60,88.0245,69.57,-138.91,0.29542685784707523,-1.7883956011167068
2024-07-22T16:00:00Z,2024,07,22,16:00:00,19,101.96,60,86.207,69.57,-138.91,0.3860211952392184,-1.5459539712030574
2024-07-22T17:00:00Z,2024,07,22,17:00:00,12,101.99,80,81.3275,69.57,-138.91,0.47600537098254,-1.2940981271415453
2024-07-22T18:00:00Z,2024,07,22,18:00:00,11,101.98,70,83.1265,69.57,-138.91,0.5594854406761595,-1.02784267536991
2024-07-22T19:00:00Z,2024,07,22,19:00:00,19,101.97,60,82.61,69.57,-138.91,0.6299535241749221,-0.7432448220784509
2024-07-22T20:00:00Z,2024,07,22,20:00:00,4,102.01,110,81.958,69.57,-138.91,0.6806728541558374,-0.43949714682001456
2024-07-22T21:00:00Z,2024,07,22,21:00:00,4,102.03,360,86.8455,69.57,-138.91,0.7057774892766965,-0.12114248700564276
2024-07-22T22:00:00Z,2024,07,22,22:00:00,12,102.09,10,90.7305,69.57,-138.91,0.7019517746848778,0.20174311368770695
2024-07-22T23:00:00Z,2024,07,22,23:00:00,15,102.15,40,94.2,69.57,-138.91,0.6697040594695801,0.5171062444354219
2024-07-23T00:00:00Z,2024,07,23,00:00:00,15,102.19,40,95.768,69.57,-138.91,0.6131535329588671,0.8161028808164547
2024-07-23T01:00:00Z,2024,07,23,01:00:00,10,102.24,40,96.588,69.57,-138.91,0.5385267596288413,1.0957113699648755
2024-07-23T02:00:00Z,2024,07,23,02:00:00,8,102.27,50,97.12299999999999,69.57,-138.91,0.4525665156384255,1.3577811368296313
2024-07-23T03:00:00Z,2024,07,23,03:00:00,11,102.33,40,97.29599999999999,69.57,-138.91,0.36163161519334314,1.6066974804866854
2024-07-23T04:00:00Z,2024,07,23,04:00:00,9,102.39,40,97.11000000000001,69.57,-138.91,0.27144913199239096,1.8474868884857327
2024-07-23T05:00:00Z,2024,07,23,05:00:00,7,102.39,40,96.327,69.57,-138.91,0.1871765414746693,2.084732827575511
2024-07-23T06:00:00Z,2024,07,23,06:00:00,4,102.42,30,96.025,69.57,-138.91,0.11350004097305592,2.322016067997402
2024-07-23T07:00:00Z,2024,07,23,07:00:00,7,102.44,40,95.3825,69.57,-138.91,0.05462329173706872,2.561598413682565
2024-07-23T08:00:00Z,2024,07,23,08:00:00,8,102.44,50,89.75049999999999,69.57,-138.91,0.01409510542501285,2.8042602990927015
2024-07-23T09:00:00Z,2024,07,23,09:00:00,8,102.44,90,86.65950000000001,69.57,-138.91,-0.00549481599455004,3.0493630003410717
2024-07-23T10:00:00Z,2024,07,23,10:00:00,7,102.42,150,82.717,69.57,-138.91,-0.00284381942147643,-2.9879426938754174
2024-07-23T11:00:00Z,2024,07,23,11:00:00,9,102.38,160,78.944,69.57,-138.91,0.02186209929238101,-2.7432643455168604
2024-07-23T12:00:00Z,2024,07,23,12:00:00,12,102.31,130,72.9515,69.57,-138.91,0.06697765361639157,-2.5012588161690466
2024-07-23T13:00:00Z,2024,07,23,13:00:00,17,102.25,130,76.368,69.57,-138.91,0.12964265256783397,-2.262244436453338
2024-07-23T14:00:00Z,2024,07,23,14:00:00,23,102.16,140,74.34299999999999,69.57,-138.91,0.20611697107350857,-2.025078473018856
2024-07-23T15:00:00Z,2024,07,23,15:00:00,26,102.12,140,73.033,69.57,-138.91,0.29205965019673635,-1.7871617060596363
2024-07-23T16:00:00Z,2024,07,23,16:00:00,23,102.06,140,81.63499999999999,69.57,-138.91,0.3826618596893854,-1.5446432833951025
2024-07-23T17:00:00Z,2024,07,23,17:00:00,19,101.96,140,78.7175,69.57,-138.91,0.4726248218117965,-1.2927862533653864
2024-07-23T18:00:00Z,2024,07,23,18:00:00,19,101.9,130,77.233,69.57,-138.91,0.5560557192833898,-1.0266316296758202
2024-07-23T19:00:00Z,2024,07,23,19:00:00,18,101.81,130,76.9795,69.57,-138.91,0.6264571188386748,-0.7422696397981159
2024-07-23T20:00:00Z,2024,07,23,20:00:00,19,101.71,140,77.679,69.57,-138.91,0.6771134666634914,-0.43891283271103926
2024-07-23T21:00:00Z,2024,07,23,21:00:00,16,101.63,140,77.463,69.57,-138.91,0.7021855174621203,-0.12107737670783685
2024-07-23T22:00:00Z,2024,07,23,22:00:00,21,101.55,160,78.819,69.57,-138.91,0.6983752761901123,0.2012501977663072
2024-07-23T23:00:00Z,2024,07,23,23:00:00,15,101.5,160,82.064,69.57,-138.91,0.6661863682179866,0.5161295224848973
2024-07-24T00:00:00Z,2024,07,24,00:00:00,0,101.45,NA,85.069,69.57,-138.91,0.6097139151106636,0.8147875717011429
2024-07-24T01:00:00Z,2024,07,24,01:00:00,6,101.43,330,90.0565,69.57,-138.91,0.5351569559997963,1.0942101886980626
2024-07-24T02:00:00Z,2024,07,24,02:00:00,14,101.4,320,94.0115,69.57,-138.91,0.44923949037449434,1.356217997301524
2024-07-24T03:00:00Z,2024,07,24,03:00:00,21,101.43,330,95.541,69.57,-138.91,0.35831276964512554,1.6051629607597857
2024-07-24T04:00:00Z,2024,07,24,04:00:00,25,101.41,340,96.7465,69.57,-138.91,0.2681049454564993,1.846048287189043
2024-07-24T05:00:00Z,2024,07,24,05:00:00,33,101.44,330,87.17750000000001,69.57,-138.91,0.18378029647135372,2.083445626544839
2024-07-24T06:00:00Z,2024,07,24,06:00:00,36,101.46,330,86.148,69.57,-138.91,0.1100356558052412,2.3209313679183543
2024-07-24T07:00:00Z,2024,07,24,07:00:00,29,101.48,320,81.59299999999999,69.57,-138.91,0.05108777279940805,2.5607648341493157
2024-07-24T08:00:00Z,2024,07,24,08:00:00,22,101.5,310,78.27449999999999,69.57,-138.91,0.01049921729131492,2.803720510599549
2024-07-24T09:00:00Z,2024,07,24,09:00:00,12,101.5,270,75.436,69.57,-138.91,-0.00912853511142457,3.049146717265153
2024-07-24T10:00:00Z,2024,07,24,10:00:00,0,101.48,NA,68.0175,69.57,-138.91,-0.0064860638945704,-2.9878255636807785
2024-07-24T11:00:00Z,2024,07,24,11:00:00,5,101.47,140,58.495999999999995,69.57,-138.91,0.01824037568629018,-2.7428263332821343
2024-07-24T12:00:00Z,2024,07,24,12:00:00,0,101.45,NA,56.0695,69.57,-138.91,0.06339837400165257,-2.500531713917078
2024-07-24T13:00:00Z,2024,07,24,13:00:00,0,101.41,NA,53.6635,69.57,-138.91,0.12611598404015434,-2.261272485015879
2024-07-24T14:00:00Z,2024,07,24,14:00:00,3,101.41,360,55.909,69.57,-138.91,0.20263970771155823,-2.023912087047358
2024-07-24T15:00:00Z,2024,07,24,15:00:00,8,101.38,170,45.7485,69.57,-138.91,0.2886161509700608,-1.7858551558857412
2024-07-24T16:00:00Z,2024,07,24,16:00:00,5,101.39,110,54.729,69.57,-138.91,0.3792267677129006,-1.5432578464944977
2024-07-24T17:00:00Z,2024,07,24,17:00:00,5,101.37,200,42.4905,69.57,-138.91,0.4691673673298232,-1.2913986648988305
2024-07-24T18:00:00Z,2024,07,24,18:00:00,4,101.35,340,54.946,69.57,-138.91,0.5525462589250353,-1.025345469011378
2024-07-24T19:00:00Z,2024,07,24,19:00:00,5,101.35,230,49.6445,69.57,-138.91,0.6228766809056503,-0.7412222161024263
2024-07-24T20:00:00Z,2024,07,24,20:00:00,0,101.37,NA,60.241,69.57,-138.91,0.6734648143774565,-0.4382621660092358
2024-07-24T21:00:00Z,2024,07,24,21:00:00,0,101.36,NA,70.0635,69.57,-138.91,0.6984989124219908,-0.12095510923971622
2024-07-24T22:00:00Z,2024,07,24,22:00:00,0,101.35,NA,76.89099999999999,69.57,-138.91,0.6946995223647074,0.20080263610050228
2024-07-24T23:00:00Z,2024,07,24,23:00:00,0,101.33,NA,76.4365,69.57,-138.91,0.6625661568856133,0.5151855340212946
2024-07-25T00:00:00Z,2024,07,25,00:00:00,0,101.31,NA,82.1515,69.57,-138.91,0.6061699607722163,0.8134936947584085
2024-07-25T01:00:00Z,2024,07,25,01:00:00,4,101.29,150,84.00399999999999,69.57,-138.91,0.531682106441104,1.0927219167697964
2024-07-25T02:00:00Z,2024,07,25,02:00:00,0,101.24,NA,87.3035,69.57,-138.91,0.44580734642213143,1.3546624731485783
2024-07-25T03:00:00Z,2024,07,25,03:00:00,0,101.19,NA,88.545,69.57,-138.91,0.3548890100734091,1.6036338005095856
2024-07-25T04:00:00Z,2024,07,25,04:00:00,0,101.16,NA,88.9155,69.57,-138.91,0.2646561620265096,1.8446154522308769
2024-07-25T05:00:00Z,2024,07,25,05:00:00,7,101.15,330,89.09450000000001,69.57,-138.91,0.18027990174860925,2.082166934733516
2024-07-25T06:00:00Z,2024,07,25,06:00:00,0,101.15,NA,86.74000000000001,69.57,-138.91,0.1064678547505496,2.319860001527786
2024-07-25T07:00:00Z,2024,07,25,07:00:00,11,101.14,120,79.4475,69.57,-138.91,0.04745009685191691,2.5599512189277296
2024-07-25T08:00:00Z,2024,07,25,08:00:00,14,101.12,120,78.1295,69.57,-138.91,0.00680319766822808,2.8032087019606022
